distance_m,excess_gkg,dilution,core_depth_m
-37.57752383416181,0.02826573935227117,1111.293713922064,23.557692307692307
-31.808293064931036,0.35115034122313915,89.4532477232535,23.557692307692307
-26.03906229570027,0.7098611608301368,44.25025652171855,23.557692307692307
-20.2698315264695,0.8198742038147557,38.31263176153748,23.557692307692307
-14.500600757238729,0.8460275299559044,37.146454416868764,21.634615384615383
-8.731369988007962,0.8596454977167554,36.56695168893071,20.673076923076923
-2.962139218777189,0.8643757324392709,36.375740910237504,19.71153846153846
2.8070915504535776,0.8642058246716573,36.38289258725345,19.71153846153846
8.576322319684344,0.8589713817437001,36.595649229667636,20.673076923076923
14.34555308891511,0.8441242572972669,37.22109689138594,22.596153846153847
20.114783858145884,0.8172887330856256,38.433832732461696,23.557692307692307
25.884014627376658,0.7433279628089409,42.25798037092308,23.557692307692307
31.653245396607417,0.6563727468092608,47.85625030020712,23.557692307692307
37.42247616583819,0.5457476001633168,57.55689709334215,23.557692307692307
43.191706935068964,0.4898129668112645,64.11395426766383,23.557692307692307
48.96093770429974,0.399565269691351,78.63353787855719,22.596153846153847
54.7301684735305,0.33208737143161926,94.72715620614865,17.78846153846154
60.49939924276127,0.28434785166933096,110.7121754075298,14.903846153846153
66.26863001199204,0.24802304132586528,126.98882199727805,12.98076923076923
72.0378607812228,0.22337959192837786,141.06722189573165,11.057692307692307
77.80709155045356,0.21343465404938655,148.03666249456765,0.48076923076922995
83.57632231968434,0.2072762613334831,152.43498528429822,0.48076923076922995
89.34555308891511,0.20310925178429073,155.562356557298,0.48076923076922995
95.11478385814588,0.205027403525591,154.10697937366257,0.48076923076922995
100.88401462737666,0.20677029196445318,152.80799551023358,0.48076923076922995
106.65324539660743,0.20685646308444205,152.7443396015903,0.48076923076922995
112.4224761658382,0.2055672116889724,153.70230294293967,0.48076923076922995
118.19170693506895,0.19611838034567342,161.1075605991812,0.48076923076922995
123.96093770429972,0.19256610509631145,164.0795187208627,0.48076923076922995
129.7301684735305,0.19165453580327352,164.85993255378082,0.48076923076922995
135.49939924276129,0.1905359373159996,165.82779233794793,0.48076923076922995
141.26863001199206,0.18927074090451868,166.9362823601623,0.48076923076922995
147.03786078122283,0.1884353422586642,167.67636828330203,0.48076923076922995
152.80709155045355,0.18790274907340176,168.15163163904123,0.48076923076922995
158.57632231968432,0.1872631758092851,168.72593188493394,0.48076923076922995
164.3455530889151,0.1867279619357589,169.20954697199582,0.48076923076922995
170.11478385814587,0.18532774485105818,170.48798533401805,0.48076923076922995
175.88401462737664,0.18152531975806596,174.0592105182059,0.48076923076922995
181.65324539660742,0.17884916119700023,176.66369601449267,0.48076923076922995
187.4224761658382,0.180680682048326,174.87289447857486,0.48076923076922995
193.19170693506896,0.18076932135151225,174.7871464578551,0.48076923076922995
198.96093770429974,0.18003511737518352,175.4999486034114,0.48076923076922995
204.7301684735305,0.17902686981226879,176.48833317192114,0.48076923076922995
210.49939924276129,0.17716250181125304,178.34560656529922,0.48076923076922995
216.26863001199206,0.1745843462455312,180.97930613846546,0.48076923076922995
222.03786078122283,0.17007030008173984,185.7829017233931,0.48076923076922995
227.8070915504536,0.15320194768256812,206.23859111517663,0.48076923076922995
233.57632231968438,0.0493761280947993,639.9074829336773,0.48076923076922995
239.34555308891515,0.004811847749259357,6566.324516609477,0.48076923076922995
245.11478385814587,0.0007892601177275083,40003.38572026709,3.365384615384613
